2026-02-25T00:31:53.752063 | BTCUSDT | WATCH | Flat | Score: -6.5
2026-02-28T04:58:06.253598 | BNBUSDT | WATCH | Flat | Score: -1.8
2026-02-28T05:08:06.067923 | BTCUSDT | WATCH | Flat | Score: -7.8
2026-02-28T05:08:06.073150 | ETHUSDT | WATCH | Flat | Score: -16.9
2026-02-28T05:08:06.078069 | BNBUSDT | WATCH | Flat | Score: -2.6
2026-02-28T05:18:06.299097 | BTCUSDT | WATCH | Flat | Score: -11.0
2026-02-28T05:18:06.304745 | ETHUSDT | WATCH | Flat | Score: -18.3
2026-02-28T05:18:06.309631 | BNBUSDT | WATCH | Flat | Score: -2.6
2026-02-28T05:28:06.076159 | BTCUSDT | WATCH | Flat | Score: -9.8
2026-02-28T05:28:06.081476 | ETHUSDT | WATCH | Flat | Score: -18.9
2026-02-28T05:28:06.086743 | BNBUSDT | WATCH | Flat | Score: -3.2
2026-02-28T05:38:06.376650 | BTCUSDT | WATCH | Flat | Score: -11.0
2026-02-28T05:38:06.381943 | ETHUSDT | WATCH | Flat | Score: -19.9
2026-02-28T05:38:06.386935 | BNBUSDT | WATCH | Flat | Score: -3.5
2026-02-28T05:48:06.106150 | BTCUSDT | WATCH | Flat | Score: -9.4
2026-02-28T05:48:06.111629 | ETHUSDT | WATCH | Flat | Score: -18.8
2026-02-28T05:48:06.116614 | BNBUSDT | WATCH | Flat | Score: -3.8
2026-02-28T05:58:05.789341 | BTCUSDT | WATCH | Flat | Score: -10.3
2026-02-28T05:58:05.794556 | ETHUSDT | WATCH | Flat | Score: -18.5
2026-02-28T05:58:05.799649 | BNBUSDT | WATCH | Flat | Score: -3.8
2026-02-28T06:08:06.190499 | BTCUSDT | WATCH | Flat | Score: -9.9
2026-02-28T06:08:06.195819 | ETHUSDT | WATCH | Flat | Score: -19.2
2026-02-28T06:08:06.200750 | BNBUSDT | WATCH | Flat | Score: -0.7
2026-02-28T06:18:06.633955 | BTCUSDT | WATCH | Flat | Score: -9.6
2026-02-28T06:18:06.639461 | ETHUSDT | WATCH | Flat | Score: -18.5
2026-02-28T06:18:06.644566 | BNBUSDT | WATCH | Flat | Score: -2.5
2026-02-28T06:28:06.141832 | BTCUSDT | WATCH | Flat | Score: -9.9
2026-02-28T06:28:06.147459 | ETHUSDT | WATCH | Flat | Score: -18.8
2026-02-28T06:28:06.153566 | BNBUSDT | WATCH | Flat | Score: -3.1
2026-02-28T06:38:06.262330 | BTCUSDT | WATCH | Flat | Score: -10.2
2026-02-28T06:38:06.267701 | ETHUSDT | WATCH | Flat | Score: -18.2
2026-02-28T06:38:06.272721 | BNBUSDT | WATCH | Flat | Score: -3.7
2026-02-28T06:48:06.187446 | BTCUSDT | WATCH | Flat | Score: -9.6
2026-02-28T06:48:06.192870 | ETHUSDT | WATCH | Flat | Score: -16.8
2026-02-28T06:48:06.197852 | BNBUSDT | WATCH | Flat | Score: -1.8
2026-02-28T06:58:06.264546 | BTCUSDT | WATCH | Flat | Score: -9.0
2026-02-28T06:58:06.270055 | ETHUSDT | WATCH | Flat | Score: -16.8
2026-02-28T06:58:06.275166 | BNBUSDT | WATCH | Flat | Score: -1.5
2026-02-28T07:08:07.238940 | BTCUSDT | WATCH | Flat | Score: -7.0
2026-02-28T07:08:07.244383 | ETHUSDT | WATCH | Flat | Score: -19.5
2026-02-28T07:08:07.249490 | BNBUSDT | WATCH | Flat | Score: -1.2
2026-02-28T07:18:06.225594 | BTCUSDT | WATCH | Flat | Score: -9.0
2026-02-28T07:18:06.231007 | ETHUSDT | WATCH | Flat | Score: -18.9
2026-02-28T07:18:06.236239 | BNBUSDT | WATCH | Flat | Score: 0.8
2026-02-28T07:28:06.168142 | BTCUSDT | WATCH | Flat | Score: -8.7
2026-02-28T07:28:06.173410 | ETHUSDT | WATCH | Flat | Score: -18.6
2026-02-28T07:28:06.178381 | BNBUSDT | WATCH | Flat | Score: -0.4
2026-02-28T07:38:05.803861 | BTCUSDT | WATCH | Flat | Score: -9.1
2026-02-28T07:38:05.809386 | ETHUSDT | WATCH | Flat | Score: -17.6
2026-02-28T07:38:05.814398 | BNBUSDT | WATCH | Flat | Score: -1.9
2026-02-28T07:48:06.482427 | BTCUSDT | WATCH | Flat | Score: -9.4
2026-02-28T07:48:06.487913 | ETHUSDT | WATCH | Flat | Score: -16.8
2026-02-28T07:48:06.492991 | BNBUSDT | WATCH | Flat | Score: 0.8
2026-02-28T07:58:06.069021 | BTCUSDT | WATCH | Flat | Score: -8.8
2026-02-28T07:58:06.078321 | ETHUSDT | WATCH | Flat | Score: -16.2
2026-02-28T07:58:06.083366 | BNBUSDT | WATCH | Flat | Score: 0.2
2026-02-28T08:08:07.051781 | BTCUSDT | WATCH | Flat | Score: -11.9
2026-02-28T08:08:07.058048 | ETHUSDT | WATCH | Flat | Score: -12.7
2026-02-28T08:08:07.064268 | BNBUSDT | WATCH | Flat | Score: -1.5
2026-02-28T08:18:06.198015 | BTCUSDT | WATCH | Flat | Score: -11.8
2026-02-28T08:18:06.203842 | ETHUSDT | WATCH | Flat | Score: -14.0
2026-02-28T08:18:06.210633 | BNBUSDT | WATCH | Flat | Score: -4.6
2026-02-28T08:28:06.630204 | BTCUSDT | WATCH | Flat | Score: -11.5
2026-02-28T08:28:06.635759 | ETHUSDT | WATCH | Flat | Score: -13.4
2026-02-28T08:28:06.640784 | BNBUSDT | WATCH | Flat | Score: -4.9
2026-02-28T08:38:06.970261 | BTCUSDT | WATCH | Flat | Score: -13.2
2026-02-28T08:38:06.975824 | ETHUSDT | WATCH | Flat | Score: -14.4
2026-02-28T08:38:06.980918 | BNBUSDT | WATCH | Flat | Score: -3.5
2026-02-28T08:48:06.269087 | BTCUSDT | WATCH | Flat | Score: -12.9
2026-02-28T08:48:06.274529 | ETHUSDT | WATCH | Flat | Score: -14.8
2026-02-28T08:48:06.279618 | BNBUSDT | WATCH | Flat | Score: -3.2
2026-02-28T08:58:05.876929 | BTCUSDT | WATCH | Flat | Score: -13.5
2026-02-28T08:58:05.882279 | ETHUSDT | WATCH | Flat | Score: -15.4
2026-02-28T08:58:05.887311 | BNBUSDT | WATCH | Flat | Score: -3.8
2026-02-28T09:18:05.867264 | BTCUSDT | WATCH | Flat | Score: -12.0
2026-02-28T09:18:05.872711 | ETHUSDT | WATCH | Flat | Score: -14.7
2026-02-28T09:18:05.879122 | BNBUSDT | WATCH | Flat | Score: -2.0
2026-02-28T09:28:15.526142 | BTCUSDT | WATCH | Flat | Score: -11.1
2026-02-28T09:28:15.531744 | ETHUSDT | WATCH | Flat | Score: -14.1
2026-02-28T09:28:15.536918 | BNBUSDT | WATCH | Flat | Score: -2.3
2026-02-28T09:38:08.343023 | BTCUSDT | WATCH | Flat | Score: -11.4
2026-02-28T09:38:08.348503 | ETHUSDT | WATCH | Flat | Score: -14.3
2026-02-28T09:38:08.353699 | BNBUSDT | WATCH | Flat | Score: -1.3
2026-02-28T09:58:09.504971 | BTCUSDT | WATCH | Flat | Score: -12.1
2026-02-28T09:58:09.510432 | ETHUSDT | WATCH | Flat | Score: -15.4
2026-02-28T09:58:09.516646 | BNBUSDT | WATCH | Flat | Score: -1.8
2026-02-28T10:28:13.463372 | BTCUSDT | WATCH | Flat | Score: -10.6
2026-02-28T10:28:13.469469 | ETHUSDT | WATCH | Flat | Score: -14.7
2026-02-28T10:28:13.474694 | BNBUSDT | WATCH | Flat | Score: 2.2
2026-02-28T10:38:07.779751 | BTCUSDT | WATCH | Flat | Score: -10.0
2026-02-28T10:38:07.785051 | ETHUSDT | WATCH | Flat | Score: -15.4
2026-02-28T10:38:07.790259 | BNBUSDT | WATCH | Flat | Score: 3.1
2026-02-28T10:48:09.466009 | BTCUSDT | WATCH | Flat | Score: -10.6
2026-02-28T10:48:09.474473 | ETHUSDT | WATCH | Flat | Score: -15.4
2026-02-28T10:48:09.480935 | BNBUSDT | WATCH | Flat | Score: 4.2
2026-02-28T10:58:06.219684 | BTCUSDT | WATCH | Flat | Score: -10.6
2026-02-28T10:58:06.225222 | ETHUSDT | WATCH | Flat | Score: -14.8
2026-02-28T10:58:06.233389 | BNBUSDT | WATCH | Flat | Score: 3.6
2026-02-28T11:08:06.968069 | BTCUSDT | WATCH | Flat | Score: -10.5
2026-02-28T11:08:06.973628 | ETHUSDT | WATCH | Flat | Score: -14.4
2026-02-28T11:08:06.978794 | BNBUSDT | WATCH | Flat | Score: 2.6
2026-02-28T11:18:06.122148 | BTCUSDT | WATCH | Flat | Score: -9.2
2026-02-28T11:18:06.127776 | ETHUSDT | WATCH | Flat | Score: -16.1
2026-02-28T11:18:06.133013 | BNBUSDT | WATCH | Flat | Score: 2.9
2026-02-28T11:28:05.861563 | BTCUSDT | WATCH | Flat | Score: -9.5
2026-02-28T11:28:05.867097 | ETHUSDT | WATCH | Flat | Score: -14.9
2026-02-28T11:28:05.872297 | BNBUSDT | WATCH | Flat | Score: 2.3
2026-02-28T11:38:06.015072 | BTCUSDT | WATCH | Flat | Score: -11.2
2026-02-28T11:38:06.022861 | ETHUSDT | WATCH | Flat | Score: -16.0
2026-02-28T11:38:06.029367 | BNBUSDT | WATCH | Flat | Score: 0.6
2026-02-28T11:48:06.005585 | BTCUSDT | WATCH | Flat | Score: -10.5
2026-02-28T11:48:06.011186 | ETHUSDT | WATCH | Flat | Score: -15.3
2026-02-28T11:48:06.016431 | BNBUSDT | WATCH | Flat | Score: 2.6
2026-02-28T11:58:05.950481 | BTCUSDT | WATCH | Flat | Score: -10.5
2026-02-28T11:58:05.956085 | ETHUSDT | WATCH | Flat | Score: -15.3
2026-02-28T11:58:05.961445 | BNBUSDT | WATCH | Flat | Score: 2.6
2026-02-28T12:08:06.212390 | BTCUSDT | WATCH | Flat | Score: -15.1
2026-02-28T12:08:06.217922 | ETHUSDT | WATCH | Flat | Score: -18.0
2026-02-28T12:08:06.224895 | BNBUSDT | WATCH | Flat | Score: 1.2
2026-02-28T12:18:06.133631 | BTCUSDT | WATCH | Flat | Score: -15.4
2026-02-28T12:18:06.139304 | ETHUSDT | WATCH | Flat | Score: -18.1
2026-02-28T12:18:06.144689 | BNBUSDT | WATCH | Flat | Score: 4.6
2026-02-28T12:28:06.638074 | BTCUSDT | WATCH | Flat | Score: -14.8
2026-02-28T12:28:06.643865 | ETHUSDT | WATCH | Flat | Score: -18.4
2026-02-28T12:28:06.649177 | BNBUSDT | WATCH | Flat | Score: 3.4
2026-02-28T12:38:06.098410 | BTCUSDT | WATCH | Flat | Score: -13.7
2026-02-28T12:38:06.103902 | ETHUSDT | WATCH | Flat | Score: -16.1
2026-02-28T12:38:06.109251 | BNBUSDT | WATCH | Flat | Score: -3.3
2026-02-28T12:48:06.264244 | BTCUSDT | WATCH | Flat | Score: -15.1
2026-02-28T12:48:06.269546 | ETHUSDT | WATCH | Flat | Score: -17.1
2026-02-28T12:48:06.275682 | BNBUSDT | WATCH | Flat | Score: -2.2
2026-02-28T12:58:06.097682 | BTCUSDT | WATCH | Flat | Score: -15.4
2026-02-28T12:58:06.103319 | ETHUSDT | WATCH | Flat | Score: -18.0
2026-02-28T12:58:06.110948 | BNBUSDT | WATCH | Flat | Score: -2.2
2026-02-28T13:08:06.668708 | BTCUSDT | WATCH | Flat | Score: -10.4
2026-02-28T13:08:06.674309 | ETHUSDT | WATCH | Flat | Score: -15.2
2026-02-28T13:08:06.679516 | BNBUSDT | WATCH | Flat | Score: -0.1
2026-02-28T13:18:06.198299 | BTCUSDT | WATCH | Flat | Score: -11.7
2026-02-28T13:18:06.204706 | ETHUSDT | WATCH | Flat | Score: -15.2
2026-02-28T13:18:06.209948 | BNBUSDT | WATCH | Flat | Score: -1.5
2026-02-28T13:28:06.320948 | BTCUSDT | WATCH | Flat | Score: -11.1
2026-02-28T13:28:06.326399 | ETHUSDT | WATCH | Flat | Score: -15.2
2026-02-28T13:28:06.334253 | BNBUSDT | WATCH | Flat | Score: -0.9
2026-02-28T16:28:14.050359 | BTCUSDT | WATCH | Flat | Score: -14.7
2026-02-28T16:28:14.057545 | ETHUSDT | WATCH | Flat | Score: -17.7
2026-02-28T16:28:14.067584 | BNBUSDT | WATCH | Flat | Score: -1.8
